run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,arch,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,classification,embedding_specs,distance_emb_dim,internal_weights
3nypfrgv,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,383,0.03810103932679501,0.02347840655983785,0.02388622243733534,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,HOMO,,,48,
imkj226g,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,216,0.04290536953512619,0.02681499204580711,0.022728845814096815,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,HOMO,,,48,
dqx6utyo,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,261,0.04172573497071092,0.024346134255498097,0.02413256852114196,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,HOMO,,,48,
n3w8gme8,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,334,0.040720184254021505,0.02605887916988151,0.022198621656706663,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,HOMO,,,48,
pf3yv5ik,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,512,0.01561647977172845,0.009549227810463348,0.010026007110459464,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
gio32rql,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,512,0.018947569450030184,0.011578606736980333,0.008739664160338965,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
f378pxae,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,276,0.024592574199605845,0.01352324862692464,0.011109043481480686,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
60r1m5kv,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,512,0.01813553803347305,0.01040712029734963,0.00927683642554406,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
bkecf4ef,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,397,0.020033839918632453,0.011991382129436734,0.010364236848545868,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
eilkwnm5,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,462,0.026291659606626376,0.012994622424568477,0.00966415198084925,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
fkcr20rq,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,272,0.01900952444673896,0.01232534191463526,0.010971405641764149,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
t91tcwrg,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,442,0.019203470609338778,0.011274162919345618,0.010264055993620468,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
1uyww8gb,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,512,0.012396703449544903,0.008511014479479648,0.009994952915869932,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
vuvsoxzj,cv10-tmSCO-Dispersion_E-inv-noH-ns48-d64-l3-vector_masked-node,502,0.012551097330667702,0.007563718049230258,0.009219797527837224,0.001,48,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.05,True,vector_masked,0.798,torchchem_v1,1e-05,10,3,Dispersion_E,,,64,
yi3lvku1,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,311,3.5131889966349337,2.446405214009377,1.9152335623447536,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
whev0v55,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,414,0.004017635547364278,0.0028762758993340063,0.003055761475336307,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
ta2lzd6a,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,345,0.00780570082825649,0.003952800837239149,0.0028281075992008017,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
fcsbctb8,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,335,3.679730787254719,2.636791513689221,2.2796065524999407,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
ztl3de2a,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,281,0.021914845436350524,0.014067169632746226,0.013787689502431146,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
wdi47zqx,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,295,3.202143061098312,2.2615122181540133,1.9366830702237912,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
rh28c02n,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,503,0.005855098897146406,0.003745774546508665,0.0027294240363848906,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.0,True,vector,0.798,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
mx57lnq0,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,303,0.03305094363712436,0.022220862062355413,0.010729727538439916,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
jqxpgybp,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,512,0.04065191668170554,0.02491572754955779,0.024623625007443077,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,HOMO,,,48,
9ea9gj1j,cv10-tmSCO-HOMO-inv-noH-ns64-d48-l3-vector_masked-node,261,0.05016659638755067,0.031431413279572086,0.02296494038176151,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.1,True,vector_masked,0.798,torchchem_v1,1e-05,50,3,HOMO,,,48,
ydchtzdk,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,327,3.1403914390382615,2.121403807826579,2.2486864718214137,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
vdqlimgq,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,391,0.018661009303032806,0.01397726234768992,0.010089628352356432,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
ut597pzn,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,336,3.2468439508143017,1.92721821655291,1.9815712844610007,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
s9exfmeu,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,217,0.03029104071387945,0.02133174205921834,0.011435251235421311,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
phny5h0t,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,442,0.02087703894518212,0.014017609759749156,0.012706727024898275,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
ofxvnic4,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,356,0.017667680703801418,0.013563226040816626,0.011555882784962676,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
1ths3orl,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,512,3.0031379819099535,2.196145594569918,2.048500678156046,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
zmhs71dz,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,243,0.02859127258197574,0.017890707558844327,0.011936504638125726,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,both,0.05,True,vector_masked,0.798,torchchem_v1,0.0,50,3,gap,,,64,
q1ffcana,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,315,0.02605591741812223,0.014551733637927932,0.01350062346036671,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
gtgy65ds,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,397,0.021917761740450244,0.013862285797277376,0.013438357352466956,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
exfqghf5,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,218,0.01923524204069928,0.012565203414508482,0.012412883021358626,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
datwolvf,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,287,0.02210481812617286,0.015018585568135446,0.01289765065628422,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
6ihpptn0,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,316,0.028427148753702575,0.016305562513768444,0.011997571080830258,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
45zm3q7p,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,307,0.02316098994607723,0.013714025391994535,0.014245143293687514,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
05rh727t,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,253,0.025195756688362263,0.015677475769000214,0.013809109425757329,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
wp9x9dmh,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,440,0.005142026476910098,0.003853024685375812,0.003266933534334943,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
mhdqkxf4,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,203,0.02200402137594893,0.015203595858669813,0.015635661006963213,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
9pukfkq2,cv10-tmSCO-gap-inv-noH-ns64-d64-l3-vector_masked-both,381,0.02216913335802461,0.014056156531632703,0.012904101406670272,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,both,0.05,True,vector_masked,0.8,torchchem_v1,0.0,50,3,gap,,,64,
34q7lm50,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,322,0.006288282748910846,0.004172299364355333,0.004140836997691,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
epcc57f4,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,416,3.074185875590163,2.218222210445678,2.118813514672534,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
531cprp7,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,512,2.602521203856929,1.904419035512798,2.169531596323695,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
zi4zj9q0,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,370,0.025868607416747035,0.016338002678100986,0.011565819516630532,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
yr6iugz6,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,325,0.02603099458905807,0.015954197347316106,0.01056728762556552,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,both,0.05,True,vector,0.798,torchchem_v1,1e-05,50,3,gap,,,32,
9h5qj1wt,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,389,3.231747386879056,2.3366912219818303,2.24298641489673,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.1,True,vector_masked,0.798,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
om7httmr,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,492,2.929614586296288,2.0645710429883,2.069644388505882,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
kc62vl3t,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,283,2.897111519494376,1.9927581915194257,2.3431980916408075,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
j1u1lvtq,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,438,0.003805784724830277,0.002954959785971126,0.003221180719656223,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
ife7n1gw,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,340,3.343913632830706,2.300940226637344,2.167755643713575,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
g5xkarfq,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,384,0.005008682378131589,0.003607474596948456,0.0032482232302051875,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
foi8e7n0,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,512,3.5769351870573862,2.454537770530977,2.225289950769772,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
asu3hzd5,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d32-l3-vector_masked-node,419,3.0515289568923225,2.0360070848716294,1.9693105373389883,0.001,64,0,True,,123,10.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.1,True,vector_masked,0.8,torchchem_v1,1e-05,10,3,dipole_moment_Debye,,,32,
xt1x6vcu,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,382,3.500588428696101,2.7515689053370087,1.9517723747840912,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
tlseeuge,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,371,0.0046279989037204036,0.002915291065047962,0.003080293552476885,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
q4h535l4,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,512,0.0046439772137927314,0.00330211222095843,0.0035015666566487027,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
nf24rc7b,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,445,2.2046629216331244,1.6788071810726457,2.0811700390764813,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
bfkkugls,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,317,3.1253345150594853,2.347880198065729,2.1626962965949907,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
l1vhpj4a,cv10-tmSCO-Dispersion_E-inv-noH-ns32-d16-l3-vector-node,433,0.005186188994605766,0.003241293138749044,0.0035228434982525836,0.001,32,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,3,Dispersion_E,,,16,
uc0g2yon,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,512,0.020524309437115255,0.013911814581141036,0.013600215704069522,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
hxr5tlk2,cv10-tmSCO-gap-inv-noH-ns64-d32-l3-vector-both,330,0.021461473565033057,0.01438587686473435,0.012649073838567016,0.0005,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,both,0.05,True,vector,0.8,torchchem_v1,1e-05,50,3,gap,,,32,
m1ctn0m3,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,408,3.542964387213871,2.2480056642171307,2.1877555093308687,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
7n0x512w,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,365,3.183918619364054,2.131988828087018,2.0670891452137,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,both,0.1,True,energy,0.8,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
oexktxea,cv10-tmSCO-dipole_moment_Debye-inv-noH-ns64-d16-l2-energy-both,512,2.4833122067292077,1.870765479625357,1.9985111062888816,0.001,64,0,True,,123,5.0,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,both,0.1,True,energy,0.798,torchchem_v1,1e-05,50,2,dipole_moment_Debye,,,16,
